Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes,...36,DateChecked,LastChecked,LastPresent,Initiation,BHCOPres,Nestling,cTreat,cDoD,pTreat,pDoD,start,end,grazed,grazep,VOR
2021,EAKI04641595175631,464159,5175631,EAKI,7/12/2021,9,3,0,Survive,168,Nestling,0,0,4,1,-3,NA,15,15,38,0,3,0,NA,39,470,2,12,2,5,10,SW,MTORG,checked during dragging,NA,193,199,199,171,0,1,Moderate,51.7,Full,60.2,194,215,6,1,5.25
2021,EAKI04641595175631,464159,5175631,EAKI,7/15/2021,10,3,0,Survive,168,Nestling,0,0,4,1,-3,NA,15,15,38,0,3,0,NA,39,470,2,12,2,5,10,SW,MTORG,look mature,NA,196,199,199,171,0,1,Moderate,51.7,Full,60.2,194,215,6,1,5.25
2021,EAKI04641595175631,464159,5175631,EAKI,7/18/2021,11,3,0,Survive,168,Nestling,0,0,4,1,-3,NA,15,15,38,0,3,0,NA,39,470,2,12,2,5,10,SW,MTORG,saw fledglings,NA,199,199,199,171,0,1,Moderate,51.7,Full,60.2,194,215,6,1,5.25
2021,EAKI04646395176251,464639,5176251,EAKI,7/1/2021,1,3,0,Survive,179,Incubating,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,bird not at nest,NA,182,209,209,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/4/2021,2,3,0,Survive,179,Incubating,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,bird near but not on nest,NA,185,209,209,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/7/2021,3,3,0,Survive,179,Incubating,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,birds not seen,NA,188,209,209,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/10/2021,4,3,0,Survive,179,Incubating,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,parents active in area,NA,191,209,209,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/13/2021,5,3,0,Survive,179,Nestling,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,parents not seen,NA,194,209,209,177,0,1,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/16/2021,6,3,0,Survive,179,Nestling,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,parents not around,NA,197,209,209,177,0,1,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/19/2021,7,3,0,Survive,179,Nestling,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,parent defending nest,NA,200,209,209,177,0,1,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/22/2021,8,3,0,Survive,179,Nestling,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,one N perched on rim of nest,NA,203,209,209,177,0,1,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/25/2021,9,3,0,Survive,179,Nestling,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,3 EAKI juveniles,NA,206,209,209,177,0,1,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,EAKI04646395176251,464639,5176251,EAKI,7/28/2021,10,3,0,Survive,179,Nestling,0,0,4,4,2,NA,38,0,15,0,3,0,63,17,848,16,8,9,7,11,SW,MTORG,parents nearby; chipping and defending the area,NA,209,209,209,177,0,1,Rest,0,Moderate,33.7,NA,NA,0,0,10
2021,WIPH04654335176967,465433,5176967,WIPH,6/12/2021,1,4,0,Survive,159,Incubating,0,0,4,4,16,NA,15,0,63,0,15,15,3,105,445,3,3,4,4,2,NE,MTORG,eggshells in nest; appear hatchd,NA,163,163,163,143,0,0,Full,52.3,Heavy,60.6,172,194,0,0,3.5
2021,WIPH04645755176563,464575,5176563,WIPH,6/7/2021,1,3,0,Survive,155,Incubating,0,0,4,4,10,NA,38,3,15,0,15,38,0,28,408,3,3,4,3,13,NW,MTORG,NA,NA,158,167,167,145,0,0,Full,52.3,Heavy,60.6,172,194,0,0,3.25
2021,WIPH04645755176563,464575,5176563,WIPH,6/10/2021,2,3,0,Survive,155,Incubating,0,0,4,4,10,NA,38,3,15,0,15,38,0,28,408,3,3,4,3,13,NW,MTORG,NA,NA,161,167,167,145,0,0,Full,52.3,Heavy,60.6,172,194,0,0,3.25
2021,WIPH04645755176563,464575,5176563,WIPH,6/13/2021,3,3,0,Survive,155,Nestling,0,0,4,4,10,NA,38,3,15,0,15,38,0,28,408,3,3,4,3,13,NW,MTORG,flushed male,NA,164,167,167,145,0,1,Full,52.3,Heavy,60.6,172,194,0,0,3.25
2021,WIPH04645755176563,464575,5176563,WIPH,6/16/2021,4,3,0,Survive,155,Nestling,0,0,4,4,10,NA,38,3,15,0,15,38,0,28,408,3,3,4,3,13,NW,MTORG,fledged,NA,167,167,167,145,0,1,Full,52.3,Heavy,60.6,172,194,0,0,3.25
2021,AMWI04648305176295,464830,5176295,AMWI,6/30/2021,1,3,0,Survive,178,Incubating,0,0,10,10,18,NA,38,38,3,0,3,0,15,28,645,2,6,2,2,10,SW,MTORG,flushed,NA,181,196,196,160,0,0,Moderate,51.7,Full,60.2,194,215,3,1,3
2021,AMWI04648305176295,464830,5176295,AMWI,7/3/2021,2,3,0,Survive,178,Incubating,0,0,10,10,18,NA,38,38,3,0,3,0,15,28,645,2,6,2,2,10,SW,MTORG,flushed,NA,184,196,196,160,0,0,Moderate,51.7,Full,60.2,194,215,3,1,3
2021,AMWI04648305176295,464830,5176295,AMWI,7/6/2021,3,3,0,Survive,178,Incubating,0,0,10,10,18,NA,38,38,3,0,3,0,15,28,645,2,6,2,2,10,SW,MTORG,bird not on nest; eggs warm,NA,187,196,196,160,0,0,Moderate,51.7,Full,60.2,194,215,3,1,3
2021,AMWI04648305176295,464830,5176295,AMWI,7/9/2021,4,3,0,Survive,178,Incubating,0,0,10,10,18,NA,38,38,3,0,3,0,15,28,645,2,6,2,2,10,SW,MTORG,flushed,NA,190,196,196,160,0,0,Moderate,51.7,Full,60.2,194,215,3,1,3
2021,AMWI04648305176295,464830,5176295,AMWI,7/12/2021,5,3,0,Survive,178,Incubating,0,0,10,10,18,NA,38,38,3,0,3,0,15,28,645,2,6,2,2,10,SW,MTORG,flushed,NA,193,196,196,160,0,0,Moderate,51.7,Full,60.2,194,215,3,1,3
2021,AMWI04648305176295,464830,5176295,AMWI,7/15/2021,6,3,0,Survive,178,Incubating,0,0,10,10,18,NA,38,38,3,0,3,0,15,28,645,2,6,2,2,10,SW,MTORG,1 egg is in the process of hatching; other eggs hatched,NA,196,196,196,160,0,0,Moderate,51.7,Full,60.2,194,215,3,1,3
2021,AMWI04646925176513,464692,5176513,AMWI,6/19/2021,1,1,0,Survive,169,Incubating,0,0,10,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,NA,NA,170,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,6/22/2021,2,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,flushed,NA,173,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,6/25/2021,3,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,NA,NA,176,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,6/28/2021,4,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,flushed,NA,179,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,7/1/2021,5,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,NA,NA,182,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,7/4/2021,6,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,flushed,NA,185,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,7/7/2021,7,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,flushed,NA,188,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,AMWI04646925176513,464692,5176513,AMWI,7/10/2021,8,3,0,Survive,169,Incubating,0,0,9,10,5,NA,38,0,38,0,3,0,15,NA,630,2,7,5,6,13,NW,MTORG,hatching,NA,191,191,191,164,0,0,Full,52.3,Heavy,60.6,172,194,20,1,5
2021,GADW04651925177032,465192,5177032,GADW,6/23/2021,1,2,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,did not flush,NA,174,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,6/26/2021,2,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,flushed,NA,177,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,6/29/2021,3,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,did not flush,NA,180,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,7/2/2021,4,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,didn't flush,NA,183,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,7/5/2021,5,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,flushed,NA,186,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,7/8/2021,6,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,didn't flush,NA,189,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,7/11/2021,7,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,didn't flush,NA,192,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04651925177032,465192,5177032,GADW,7/14/2021,8,3,0,Survive,172,Incubating,0,0,9,9,2,NA,38,0,15,0,3,0,38,34,555,2,4,3,5,1,NE,MTORG,some appear to have hatched,NA,195,195,195,170,0,0,Heavy,76.3,Rest,0,144,172,3,1,3.5
2021,GADW04650435176827,465043,5176827,GADW,6/11/2021,1,4,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed,NA,162,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04650435176827,465043,5176827,GADW,6/14/2021,2,3,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed,NA,165,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04650435176827,465043,5176827,GADW,6/17/2021,3,3,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,saw without flushing,NA,168,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04650435176827,465043,5176827,GADW,6/20/2021,4,3,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed,NA,171,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04650435176827,465043,5176827,GADW,6/23/2021,5,3,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed,NA,174,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04650435176827,465043,5176827,GADW,6/26/2021,6,3,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,flushed,NA,177,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04650435176827,465043,5176827,GADW,6/29/2021,7,3,0,Survive,158,Incubating,0,0,11,11,4,NA,38,3,15,0,3,0,63,32,540,3,5,5,2,1,NE,MTORG,saw ducklings; mom,NA,180,180,180,154,0,0,Heavy,76.3,Rest,0,144,172,19,1,3.75
2021,GADW04652485176223,465248,5176223,GADW,6/14/2021,1,2,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed,NA,165,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04652485176223,465248,5176223,GADW,6/17/2021,2,3,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,did not flush,NA,168,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04652485176223,465248,5176223,GADW,6/20/2021,3,3,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed,NA,171,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04652485176223,465248,5176223,GADW,6/23/2021,4,3,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed,NA,174,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04652485176223,465248,5176223,GADW,6/26/2021,5,3,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,flushed; broekn wing display,NA,177,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04652485176223,465248,5176223,GADW,6/29/2021,6,3,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,did not flush,NA,180,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04652485176223,465248,5176223,GADW,7/2/2021,7,3,0,Survive,163,Incubating,0,0,10,10,7,NA,15,0,15,3,15,0,63,45,774,5,3,6,7,6,SE,MTORG,eggshells crumbly and dry; membrane di dnot separate from shell easily,NA,183,183,183,156,0,0,Full,52.3,Heavy,60.6,172,194,12,1,5.25
2021,GADW04651355176142,465135,5176142,GADW,6/17/2021,1,3,0,Survive,165,Incubating,0,0,8,8,8,NA,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,NA,NA,168,183,183,157,0,0,Moderate,51.7,Full,60.2,194,215,0,0,5
2021,GADW04651355176142,465135,5176142,GADW,6/20/2021,2,3,0,Survive,165,Incubating,0,0,8,8,8,NA,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,bird not at nest; saw duck in area,NA,171,183,183,157,0,0,Moderate,51.7,Full,60.2,194,215,0,0,5
2021,GADW04651355176142,465135,5176142,GADW,6/23/2021,3,3,0,Survive,165,Incubating,0,0,8,8,8,NA,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,NA,NA,174,183,183,157,0,0,Moderate,51.7,Full,60.2,194,215,0,0,5
2021,GADW04651355176142,465135,5176142,GADW,6/26/2021,4,3,0,Survive,165,Incubating,0,0,8,8,8,NA,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,flushed,NA,177,183,183,157,0,0,Moderate,51.7,Full,60.2,194,215,0,0,5
2021,GADW04651355176142,465135,5176142,GADW,6/29/2021,5,3,0,Survive,165,Incubating,0,0,8,8,8,NA,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,flushed,NA,180,183,183,157,0,0,Moderate,51.7,Full,60.2,194,215,0,0,5
2021,GADW04651355176142,465135,5176142,GADW,7/2/2021,6,3,0,Survive,165,Incubating,0,0,8,8,8,NA,38,0,15,0,15,0,15,34,530,5,4,5,6,7,SE,MTORG,NA,NA,183,183,183,157,0,0,Moderate,51.7,Full,60.2,194,215,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,6/27/2021,1,1,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed,NA,178,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,6/30/2021,2,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed,NA,181,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/3/2021,3,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,NA,NA,184,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/6/2021,4,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed,NA,187,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/9/2021,5,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed,NA,190,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/12/2021,6,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed,NA,193,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/15/2021,7,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,flushed,NA,196,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/18/2021,8,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,bird not on nest; eggs covered,NA,199,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04650045175855,465004,5175855,GADW,7/21/2021,9,3,0,Survive,177,Incubating,0,0,9,9,0,NA,38,15,0,0,38,0,15,50,740,5,7,4,4,8,SE,MTORG,dry crumbly shells with easily separated membrane,NA,202,202,202,177,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5
2021,GADW04652285175801,465228,5175801,GADW,6/30/2021,1,3,0,Survive,175,Incubating,0,0,8,8,3,NA,63,0,3,0,3,0,38,35,707,6,6,4,5,8,SE,MTORG,1 cracked egg,NA,181,184,181,172,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5.25
2021,GADW04652285175801,465228,5175801,GADW,7/3/2021,2,3,1,Failed,175,Incubating,0,0,9,8,3,NA,63,0,3,0,3,0,38,35,707,6,6,4,5,8,SE,MTORG,no bird; several checks after with no bird,NA,184,184,181,172,0,0,Rest,0,Moderate,33.7,NA,NA,0,0,5.25
2021,GADW04643765177017,464376,5177017,GADW,6/10/2021,1,4,0,Survive,157,Incubating,0,0,9,9,16,NA,38,15,38,0,15,0,15,60,560,3,3,4,3,14,NW,MTORG,bird not at nest,NA,161,167,167,141,0,0,Moderate,51.7,Full,60.2,194,215,0,0,3.25
2021,GADW04643765177017,464376,5177017,GADW,6/13/2021,2,3,0,Survive,157,Incubating,0,0,9,9,16,NA,38,15,38,0,15,0,15,60,560,3,3,4,3,14,NW,MTORG,flushed,NA,164,167,167,141,0,0,Moderate,51.7,Full,60.2,194,215,0,0,3.25
2021,GADW04643765177017,464376,5177017,GADW,6/16/2021,3,3,0,Survive,157,Incubating,0,0,9,9,16,NA,38,15,38,0,15,0,15,60,560,3,3,4,3,14,NW,MTORG,eggs appeared hatched,NA,167,167,167,141,0,0,Moderate,51.7,Full,60.2,194,215,0,0,3.25
2021,GADW04649445176655,464944,5176655,GADW,6/22/2021,1,1,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed,NA,173,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,6/25/2021,2,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,NA,NA,176,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,6/28/2021,3,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed,NA,179,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,7/1/2021,4,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed far ahead,NA,182,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,7/4/2021,5,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed,NA,185,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,7/7/2021,6,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,flushed far ahead,NA,188,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,7/10/2021,7,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,no bird on nest; eggs covered,NA,191,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,GADW04649445176655,464944,5176655,GADW,7/13/2021,8,3,0,Survive,172,Incubating,0,0,8,8,5,NA,15,3,38,0,38,0,15,23,515,5,4,5,4,16,NW,MTORG,squirrel sp. Eating eggs; others look ok,NA,194,194,194,167,0,0,Heavy,76.3,Rest,0,144,172,6,1,4.5
2021,BOBO04652165176747,465216,5176747,BOBO,6/24/2021,1,2,0,Survive,173,Incubating,6,8,2,2,7,NA,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,NA,NA,175,187,187,166,1,0,Full,52.3,Heavy,60.6,172,194,16,1,5.5
2021,BOBO04652165176747,465216,5176747,BOBO,6/27/2021,2,3,0,Survive,173,Nestling,6,8,2,2,7,NA,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,NA,NA,178,187,187,166,1,1,Full,52.3,Heavy,60.6,172,194,16,1,5.5
2021,BOBO04652165176747,465216,5176747,BOBO,6/30/2021,3,3,0,Survive,173,Nestling,4,8,2,2,7,NA,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,NA,NA,181,187,187,166,1,1,Full,52.3,Heavy,60.6,172,194,16,1,5.5
2021,BOBO04652165176747,465216,5176747,BOBO,7/3/2021,4,3,0,Survive,173,Nestling,1,8,2,2,7,NA,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,NA,NA,184,187,187,166,1,1,Full,52.3,Heavy,60.6,172,194,16,1,5.5
2021,BOBO04652165176747,465216,5176747,BOBO,7/6/2021,5,3,0,Survive,173,Nestling,1,8,2,2,7,NA,38,0,38,0,3,0,38,20,540,5,5,5,7,2,NE,MTORG,Suspected fledged; parent very active scolding close,NA,187,187,187,166,1,1,Full,52.3,Heavy,60.6,172,194,16,1,5.5
2021,BOBO04651575176565,465157,5176565,BOBO,6/14/2021,1,4,0,Survive,161,Nestling,3,3,4,4,8,NA,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,nestling just hatched,NA,165,177,177,153,1,1,Moderate,51.7,Full,60.2,194,215,0,0,5.75
2021,BOBO04651575176565,465157,5176565,BOBO,6/17/2021,2,3,0,Survive,161,Nestling,3,3,3,4,8,NA,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,not sure about numbers,NA,168,177,177,153,1,1,Moderate,51.7,Full,60.2,194,215,0,0,5.75
2021,BOBO04651575176565,465157,5176565,BOBO,6/20/2021,3,3,0,Survive,161,Nestling,3,3,3,4,8,NA,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,NA,NA,171,177,177,153,1,1,Moderate,51.7,Full,60.2,194,215,0,0,5.75
2021,BOBO04651575176565,465157,5176565,BOBO,6/23/2021,4,3,0,Survive,161,Nestling,3,3,3,4,8,NA,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,NA,NA,174,177,177,153,1,1,Moderate,51.7,Full,60.2,194,215,0,0,5.75
2021,BOBO04651575176565,465157,5176565,BOBO,6/26/2021,5,3,0,Survive,161,Nestling,3,3,3,4,8,NA,38,38,15,0,15,0,15,28,650,5,6,6,6,3,NE,MTORG,both parents chipping; carrying food,NA,177,177,177,153,1,1,Moderate,51.7,Full,60.2,194,215,0,0,5.75
2021,CCLO04655405175712,465540,5175712,CCLO,5/31/2021,1,3,0,Survive,148,Nestling,0,0,5,5,10,NA,85,0,15,3,3,0,0,20,190,1,2,1,2,7,SE,MTORG,NA,NA,151,157,157,138,0,1,Moderate,51.7,Full,60.2,194,215,0,0,1.5
2021,CCLO04655405175712,465540,5175712,CCLO,6/3/2021,2,3,0,Survive,148,Nestling,0,0,5,5,10,NA,85,0,15,3,3,0,0,20,190,1,2,1,2,7,SE,MTORG,NA,NA,154,157,157,138,0,1,Moderate,51.7,Full,60.2,194,215,0,0,1.5
